Date,Open,High,Low,Close,Adj Close,Volume
06-12-2017,46.424999,47.535,46.209999,47.314999,46.820961,46703200
07-12-2017,47.990002,48.400002,47.529999,47.997501,47.496346,54260000
08-12-2017,48.502499,48.695,47.787498,47.872501,47.37265,46687600
11-12-2017,48.014999,48.695,47.855,48.665001,48.156868,37274800
12-12-2017,48.224998,48.459999,47.4725,47.709999,47.211838,45501600
13-12-2017,48.125,48.137501,46.470001,46.544998,46.059006,55428000
14-12-2017,46.48,47.334999,46.150002,46.6175,46.130745,43816400
15-12-2017,47.0625,48.095001,46.404999,47.889999,47.389961,67003600
18-12-2017,48.299999,49.505001,48,49.474998,48.958401,47770400
19-12-2017,49.380001,49.432499,48.740002,49.0275,48.515587,37310000
20-12-2017,49.424999,49.517502,48.637501,49.200001,48.686268,28882000
21-12-2017,49.235001,49.487499,48.887501,48.9725,48.461155,30090400
22-12-2017,48.599998,48.912498,47.8125,48.817501,48.307777,46627600
26-12-2017,48.2575,49.4375,47.955002,49.360001,48.84462,35508000
27-12-2017,49.224998,49.9925,49.077499,49.2925,48.777821,32948800
28-12-2017,49.532501,49.845001,49.287498,49.349998,48.834721,24024800
29-12-2017,49.615002,49.615002,48.375,48.375,47.869896,27996400
02-01-2018,48.945,49.875,48.625,49.837502,49.317135,35561600
03-01-2018,51.025002,53.424999,50.9375,53.1175,52.562881,91470400
04-01-2018,53.939999,54.512501,53.172501,53.397499,52.839943,58326800
05-01-2018,53.547501,54.227501,52.77,53.849998,53.287727,58012400
08-01-2018,55.099998,56.25,54.645,55.5,54.920498,88121600
09-01-2018,55.555,55.955002,54.66,55.485001,54.905663,49700000
10-01-2018,54.549999,55.955002,54,55.919998,55.336109,58266400
11-01-2018,56.25,56.567501,55.802502,56.02,55.435078,40603200
12-01-2018,55.900002,56.247501,55.334999,55.744999,55.162937,35991600
16-01-2018,56.012501,56.877499,54.172501,55.0275,54.452946,70234800
17-01-2018,55.174999,56.279999,54.224998,56.18,55.593395,53840800
18-01-2018,55.985001,56.66,55.669998,56.110001,55.524136,40863200
19-01-2018,57.022499,57.772499,56.75,57.5275,56.92683,60938000
22-01-2018,57.607498,58.439999,57.025002,58.422501,57.812481,55094400
23-01-2018,58.962502,59.9575,58.775002,59.727501,59.103859,47522800
24-01-2018,59.759998,60.122501,58.387501,58.950001,58.334488,57997200
25-01-2018,59.5,59.9375,58.9375,59.087502,58.470543,40988400
26-01-2018,59.529999,60.834999,59.400002,60.8325,60.197323,51635600
29-01-2018,60.685001,62.0275,60.1525,61.712502,61.06813,45511600
30-01-2018,60.2775,61.605,59.602501,60.68,60.046413,57083200
31-01-2018,61.442501,62.317501,61.112499,61.450001,60.80838,47857600
01-02-2018,59.630001,61.724998,59.514999,60.125,59.497211,51922400
02-02-2018,59.25,59.4925,57.7925,58.380001,57.770435,71846400
05-02-2018,56.75,58.307499,51.25,53.424999,52.867165,116520400
06-02-2018,51.099998,56.424999,51,56.395,55.806156,111480000
07-02-2018,57.395,58.7425,56.674999,57.200001,56.602745,80293200
08-02-2018,58.470001,58.805,54.377499,54.380001,53.812195,114400000
09-02-2018,59.5625,59.7225,54.380001,58.02,57.414192,167460400
12-02-2018,58.84,58.869999,56.2575,57.0075,56.412258,109317200
13-02-2018,56.639999,58.625,56.3125,58.157501,57.550255,62552400
14-02-2018,57.75,60.647499,57.637501,60.355,59.724808,74498800
15-02-2018,61.197498,62.092499,60.380001,61.625,60.981541,69890000
16-02-2018,61.349998,62.5,60.8675,60.959999,60.323486,63765600
20-02-2018,61.1875,62.967499,61.150002,62.27,61.619812,68624000
21-02-2018,62.922501,62.9925,60.34,60.377499,59.747074,89229200
22-02-2018,60.682499,61.407501,59.875,60.537498,59.942627,53436400
23-02-2018,61.142502,61.482498,60.630001,61.482498,60.878342,41530000
26-02-2018,61.950001,61.994999,61.014999,61.645,61.039242,46931200
27-02-2018,61.375,62.227501,61.282501,61.514999,60.91053,45543600
28-02-2018,61.625,62.025002,60.3825,60.5,59.905506,52311600
01-03-2018,60.477501,61.022499,57.029999,58.052502,57.482052,104012000
02-03-2018,56.965,59.200001,55.462502,59.134998,58.553913,91342800
05-03-2018,58.627499,59.3125,57.380001,58.912498,58.333599,62077600
06-03-2018,59.775002,60.735001,59.34,60.540001,59.94511,63680800
07-03-2018,59.5,60.987499,59.487499,60.459999,59.865883,58120800
08-03-2018,60.737499,60.737499,59.8475,60.294998,59.702518,41191200
09-03-2018,60.775002,61.462502,60.612499,61.3325,60.729824,50552400
12-03-2018,61.75,63.25,61.6675,62.439999,61.826424,60506000
13-03-2018,62.872501,63.625,61.509998,61.927502,61.318974,61977200
14-03-2018,62.362499,62.637501,61.555,62.185001,61.573952,50549600
15-03-2018,62.322498,63.154999,61.91,62.334999,61.722458,40195200
16-03-2018,62.5,62.8125,62.119999,62.619999,62.004662,39945600
19-03-2018,62.044998,62.337502,59.25,60.25,59.657959,71377200
20-03-2018,60.279999,62.787498,60.279999,62.395,61.781876,55469600
21-03-2018,62.330002,63,61.8325,62.139999,61.529388,43868800
22-03-2018,61.5,61.970001,60.084999,60.462502,59.868366,55119600
23-03-2018,60.599998,60.625,58.130001,58.2425,57.670185,73562000
26-03-2018,59.5,61.1325,58.974998,61.119999,60.519402,61142400
27-03-2018,61.9375,62.5,54.962502,56.380001,55.825985,140900000
28-03-2018,56.032501,57.3475,54.25,55.337502,54.793724,94590400
29-03-2018,56.0275,58.875,55.174999,57.897499,57.328571,91662800
02-04-2018,57.185001,58.662498,54.375,55.262501,54.719463,92209200
03-04-2018,56.950001,57.587502,55.337502,56.337502,55.783897,66743200
04-04-2018,53.752499,56.665001,53.5,56.560001,56.004223,78916800
05-04-2018,57.150002,57.282501,54.622501,55.345001,54.801155,70124000
06-04-2018,54.307499,55.400002,53.267502,53.5625,53.036167,66298800
09-04-2018,54.200001,55.4925,53.650002,53.852501,53.323315,49952400
10-04-2018,56.18,57.25,55.602501,56.977501,56.41761,76167600
11-04-2018,56.827499,57.244999,56.23,56.560001,56.004223,46024400
12-04-2018,57.5,58.830002,57.052502,58.650002,58.073677,59392000
13-04-2018,59.2925,59.377499,57.387501,57.875,57.306293,50303600
16-04-2018,57.942501,58.209999,56.919998,57.872501,57.303822,35079200
17-04-2018,58.400002,59.599998,57.837502,59.384998,58.801453,44722400
18-04-2018,58.875,59.8125,58.192501,59.092499,58.511826,39136400
19-04-2018,57.9375,58.275002,56.700001,57.259998,56.697338,47199600
20-04-2018,57.172501,58.025002,56.862499,57.177502,56.615658,38620000
23-04-2018,57.357498,57.875,55.7075,55.970001,55.420013,42750800
24-04-2018,56.23,57.200001,54.639999,55.299999,54.756592,41459600
25-04-2018,55,55.395,52.575001,54.165001,53.632748,58849200
26-04-2018,55.799999,56.387501,55.1325,56.305,55.751728,37582400
27-04-2018,57.375,57.575001,56.154999,56.5825,56.026497,40084800
30-04-2018,56.747501,57.25,56.029999,56.224998,55.672504,32784400
01-05-2018,56.142502,56.8125,55.549999,56.785,56.227001,25378800
02-05-2018,56.75,57.200001,56.3125,56.577499,56.021538,26824800
03-05-2018,56.900002,58.512501,56.442501,58.247501,57.675129,44314400
04-05-2018,57.9575,59.797501,57.782501,59.764999,59.177711,40066000
07-05-2018,60.822498,62.747501,60.7225,62.169998,61.559086,68761600
08-05-2018,62.172501,62.627499,61.677502,62.599998,61.984867,50661600
09-05-2018,62.802502,63.967499,62.5275,63.945,63.316654,59676000
10-05-2018,64.480003,65.125,64.300003,65.032501,64.393456,99408000
11-05-2018,63.195,64.947502,62.634998,63.6325,63.007225,121445600
14-05-2018,64.017502,64.622498,63.599998,63.84,63.212677,52314000
15-05-2018,63.197498,63.224998,60.375,61.389999,60.786758,96352800
16-05-2018,61,62.130001,60.627499,61.502499,60.898148,55382800
17-05-2018,61.52,62.875,61.357498,61.927502,61.318974,51978400
18-05-2018,62.452499,63.092499,61.435001,61.485001,60.880821,48371600
21-05-2018,62.470001,62.5075,60.122501,61.060001,60.459999,64062400
22-05-2018,61.195,61.450001,60.0625,60.674999,60.078777,51826400
23-05-2018,60.07,61.897499,60.0625,61.884998,61.314785,44295600
24-05-2018,61.8475,62.349998,61.310001,61.922501,61.351936,43737200
25-05-2018,62.049999,62.485001,61.689999,62.32,61.745781,29211200
29-05-2018,62.137501,62.834999,61.674999,62.147499,61.574871,35268400
30-05-2018,62.487499,63.334999,62.237499,63.247501,62.664734,39099600
31-05-2018,62.924999,63.799999,62.817501,63.047501,62.466576,49386800
01-06-2018,63.5,64.467499,63.412498,64.404999,63.811569,42196800
04-06-2018,64.75,66.434998,64.425003,66.212502,65.602432,64202400
05-06-2018,66.245003,66.647499,65.792503,66.267502,65.656891,39171200
06-06-2018,65.357498,66.32,65.192497,66.287498,65.676735,37135600
07-06-2018,66.25,66.370003,64.8125,65.724998,65.119408,36944800
08-06-2018,64.989998,66,64.800003,65.57,64.965843,36045600
11-06-2018,65.442497,65.862503,65.025002,65.154999,64.554665,26537200
12-06-2018,65.422501,65.767502,64.915001,65.644997,65.040138,31916000
13-06-2018,65.660004,66.417503,65.5075,65.599998,64.99556,33820800
14-06-2018,66.055,67.300003,65.904999,66.727501,66.112671,43001600
15-06-2018,66.150002,66.870003,65.837502,66.315002,65.703964,43226000
18-06-2018,65.870003,66.449997,65.595001,66.272499,65.661858,35626800
19-06-2018,65.230003,65.910004,63.755001,65.042503,64.443169,59493200
20-06-2018,65.457497,66.112503,65.07,65.577499,64.973267,36978000
21-06-2018,65.900002,66.084999,64.199997,64.277496,63.685219,35951600
22-06-2018,64.487503,64.622498,62.5825,62.737499,62.15942,43416000
25-06-2018,61.662498,61.700001,58.884998,59.779999,59.229183,66581600
26-06-2018,60.924999,61.412498,59.977501,60.497501,59.940067,47888400
27-06-2018,60.9375,61.607498,58.875,58.93,58.387016,45389200
28-06-2018,58.830002,60.334999,58.752499,60.215,59.660175,33801200
29-06-2018,60.872501,61,59.212502,59.224998,58.679295,39230000
02-07-2018,58.522499,60.5975,58.314999,60.560001,60.002003,35757200
03-07-2018,60.91,60.970001,59.125,59.209999,58.664429,22273200
05-07-2018,59.767502,60.732498,59.375,60.682499,60.123356,30621600
06-07-2018,60.435001,61.9175,60.220001,61.8325,61.262764,29635200
09-07-2018,62.5825,62.68,61.517502,62.3125,61.738338,30388000
10-07-2018,62.4375,63.535,62.029999,63.3125,62.729134,36001600
11-07-2018,62.375,62.724998,61.775002,61.8825,61.312302,36750800
12-07-2018,62.34,63.2925,62.240002,62.807499,62.228783,34550800
13-07-2018,62.994999,62.994999,61.904999,62.330002,61.755684,24698800
16-07-2018,62.049999,62.584999,61.924999,62.049999,61.478264,19703600
17-07-2018,61.552502,63.575001,61.294998,63.422501,62.838116,36213600
18-07-2018,63.3475,63.487499,62.41,62.924999,62.345196,27764000
19-07-2018,62.735001,63.3475,62.5825,63.0075,62.426945,23575200
20-07-2018,62.982498,63.375,62.612499,62.7225,62.144566,22235200
23-07-2018,62.455002,62.4725,60.82,62.352501,61.777969,30158400
24-07-2018,62.837502,63.712502,62,62.177502,61.604591,35462000
25-07-2018,62.272499,63.095001,61.6875,62.967499,62.387302,31911200
26-07-2018,62.764999,64.082497,62.595001,63.709999,63.122963,32512400
27-07-2018,64.080002,64.150002,62.459999,63.005001,62.424465,29542000
30-07-2018,63.147499,63.2075,60.68,61.032501,60.470142,34034000
31-07-2018,60.927502,61.970001,60.535,61.215,60.650959,28398800
01-08-2018,61.532501,62.09,60.9725,61.6175,61.049747,28355600
02-08-2018,60.897499,62.695,60.302502,62.654999,62.077686,26966800
03-08-2018,62.9025,63.264999,62.732498,63.025002,62.444286,21428800
06-08-2018,62.897499,63.5425,62.427502,63.5075,62.922329,20750800
07-08-2018,64,64.425003,63.73,64.237503,63.645607,25813200
08-08-2018,64.25,65.059998,63.897499,64.605003,64.00972,26210000
09-08-2018,64.785004,64.8125,64.037498,64.114998,63.524242,20428000
10-08-2018,63.287498,64.025002,63.174999,63.697498,63.110584,25639600
13-08-2018,63.785,65.25,63.767502,64.029999,63.44001,37520800
14-08-2018,65.095001,65.5,64.254997,65.357498,64.755287,46622000
15-08-2018,65.567497,65.910004,63.974998,64.769997,64.17321,59113600
16-08-2018,65.474998,65.5,63.752499,64.360001,63.766975,80126000
17-08-2018,63.235001,63.2425,60.932499,61.205002,60.641064,114318800
20-08-2018,60.794998,63.299999,59.68,61.959999,61.389095,85438800
21-08-2018,62.125,63.375,61.924999,63.330002,62.746464,67398800
22-08-2018,63,65.754997,62.965,65.705002,65.099594,74985600
23-08-2018,65.315002,67.370003,65.175003,66.709999,66.095329,72068400
24-08-2018,66.794998,68.202499,66.75,68.055,67.427925,53151200
27-08-2018,68.355003,69.724998,68.037498,68.974998,68.339455,50577600
28-08-2018,68.915001,69.144997,67.3825,68.595001,67.962952,47538400
29-08-2018,68.480003,69.875,68.269997,69.622498,69.01873,42010800
30-08-2018,69.307503,70.43,69.080002,69.452499,68.850189,34660800
31-08-2018,69.25,70.300003,69.150002,70.169998,69.56147,30659200
04-09-2018,70.037498,71.305,69.75,70.925003,70.309937,39172000
05-09-2018,70.747498,71.105003,68.787498,69.605003,69.001373,39315600
06-09-2018,69.440002,69.464996,67.847504,68.18,67.588722,32279600
07-09-2018,67.25,69.232498,66.797501,67.964996,67.375587,29542000
10-09-2018,68.192497,68.982498,67.75,68.682503,68.086876,22014000
11-09-2018,68.214996,69.099998,68.004997,68.199997,67.608566,24311200
12-09-2018,67.797501,67.995003,65.480003,67.050003,66.468536,41909200
13-09-2018,67.714996,68.75,67.540001,67.834999,67.246712,30553600
14-09-2018,68.747498,69.775002,68.375,69.107498,68.508194,38693600
17-09-2018,68.849998,69.345001,68.287498,68.482498,67.888618,20552800
18-09-2018,68.522499,69.559998,67.6875,67.754997,67.167419,29952000
19-09-2018,67.567497,68.175003,67.0625,67.995003,67.405342,22486000
20-09-2018,66.762497,67.190002,66.025002,66.57,65.992699,43058400
21-09-2018,66.690002,67.150002,65.527496,65.862503,65.291336,43512800
24-09-2018,65.550003,66.459999,64.669998,66.425003,65.848953,29391200
25-09-2018,67.092499,67.355003,66.227501,67.102501,66.520569,28038800
26-09-2018,67.152496,67.559998,66.57,66.730003,66.151306,26854800
27-09-2018,67.084999,67.300003,66.532501,66.849998,66.270264,21442800
28-09-2018,68.182503,70.480003,67.900002,70.254997,69.645737,70939600
01-10-2018,71.040001,73.014999,70.650002,72.339996,71.712639,62206000
02-10-2018,72.0625,73.190002,71.394997,71.620003,70.998901,38396400
03-10-2018,72.330002,72.404999,70.6325,71.682503,71.060867,32055200
04-10-2018,71.317497,71.5625,69.044998,69.822502,69.216995,39122000
05-10-2018,69.572502,70.199997,66.885002,67.464996,66.879921,42663600
08-10-2018,66.625,67.790001,65.019997,66.442497,65.866302,40861200
09-10-2018,66.235001,67.190002,65.699997,66.385002,65.809319,27350000
10-10-2018,65.315002,65.777496,61.400002,61.422501,60.889828,68494000
11-10-2018,60.5425,61.889999,58.564999,58.782501,58.272736,72543600
12-10-2018,61.377499,62.384998,59.912498,61.634998,61.100487,60823600
15-10-2018,61.5,61.5,58.834999,58.845001,58.33469,44976000
16-10-2018,59.982498,61.57,59.485001,61.4575,60.92453,40871200
17-10-2018,62.084999,62.470001,60.27,60.764999,60.238033,32966800
18-10-2018,61.465,61.852501,59.272499,59.8825,59.36319,52402000
19-10-2018,60.439999,60.637501,56.924999,57.2925,56.795647,61360800
22-10-2018,57.82,58.830002,56.767502,57.805,57.303707,36884400
23-10-2018,55.107498,56.047501,54.177502,55.264999,54.785728,62643600
24-10-2018,54.877499,55.3475,49.712502,49.852501,49.42017,88428800
25-10-2018,48.8675,52.4375,48.419998,51.959999,51.509392,95172000
26-10-2018,49.577499,51.209999,48.279999,49.572498,49.142601,66478400
29-10-2018,50.997501,51.032501,44.002499,46.404999,46.002567,75801600
30-10-2018,46.637501,50.849998,46.404999,50.75,50.309891,80719200
31-10-2018,52.412498,53.147499,51.002499,52.7075,52.250408,74577200
01-11-2018,53.075001,54.622501,51.797501,54.5275,54.054623,56652800
02-11-2018,54.432499,55.5,52.552502,53.73,53.264046,45296000
05-11-2018,53.5975,53.8325,51.32,52.942501,52.483368,37933200
06-11-2018,52.862499,53.712502,52.389999,52.764999,52.307415,29901200
07-11-2018,53.4375,54.352501,52.794998,53.447498,52.983994,48381200
08-11-2018,52.849998,52.857498,50.9575,51.497501,51.050903,51135200
09-11-2018,50.599998,52.330002,50.259998,51.4175,50.971607,41324000
12-11-2018,50.494999,50.717499,47.165001,47.384998,46.974064,61711600
13-11-2018,48.372501,51.052502,48.310001,49.827499,49.395386,64471200
14-11-2018,51.575001,51.720001,48.2075,49.297501,48.869984,52658000
15-11-2018,49.237499,51.325001,48.875,50.5975,50.15871,84070800
16-11-2018,40.830002,42.665001,40.4025,41.107498,40.751003,196352000
19-11-2018,40.447498,40.455002,36.157501,36.174999,35.861282,169782000
20-11-2018,33.514999,38.564999,33.327499,37.27,36.946785,169203200
21-11-2018,38.654999,38.825001,35.9025,36.177502,35.863773,102549600
23-11-2018,35.827499,37.397499,35.697498,36.25,35.935638,41196800
26-11-2018,37.4725,38.3675,36.639999,38.262501,37.930683,81483200
27-11-2018,38,39.252499,37.637501,38.432499,38.099197,73806000
28-11-2018,39.619999,40.07,38.282501,40.017502,39.670467,80452400
29-11-2018,40,40.375,39.035,39.34,39.037861,54917200
30-11-2018,39.4375,40.965,38.93,40.857498,40.543697,72956400
03-12-2018,43.150002,43.669998,41.834999,42.509998,42.183506,89080400
04-12-2018,42.060001,42.110001,39.125,39.2775,38.975842,81211200
06-12-2018,37.860001,39.622501,37.702499,39.572498,39.26857,69230800
07-12-2018,39.615002,39.717499,36.404999,36.9025,36.61908,68167600
10-12-2018,36.450001,38.215,36.412498,37.965,37.67342,62947200
11-12-2018,38.889999,38.9725,36.25,37.047501,36.762962,67191200
12-12-2018,37.105,38.195,36.205002,37.224998,36.939102,65413600
13-12-2018,37.697498,38.345001,36.860001,37.2225,36.936619,47138400
14-12-2018,36.802502,37.647499,36.375,36.612499,36.331303,47182000
17-12-2018,36.310001,37.037498,35.310001,35.895,35.61932,66286800
18-12-2018,36.337502,37.5825,36.0625,36.735001,36.452858,56437200
19-12-2018,36.395,36.935001,34.107498,34.627499,34.361546,74536400
20-12-2018,34.5425,35.450001,33.172501,33.775002,33.515598,74958800
21-12-2018,34.0425,34.375,32.115002,32.392502,32.143719,86374000
24-12-2018,31.622499,32.494999,31.125,31.77,31.525997,46384000
26-12-2018,32.235001,33.285,31.115,33.275002,33.019432,69510000
27-12-2018,32.747501,33.095001,31.295,32.7925,32.540642,63704400
28-12-2018,33,34.3475,32.577499,33.412498,33.15588,62872800
31-12-2018,33.849998,34.177502,33.064999,33.375,33.118671,46514000
02-01-2019,32.66,34.619999,32.512501,34.055,33.793449,50875200
03-01-2019,33.447498,33.790001,31.922501,31.997499,31.751747,70555200
04-01-2019,32.735001,34.432499,32.424999,34.047501,33.786015,58562000
07-01-2019,34.625,36.2225,34.107498,35.849998,35.574665,70916000
08-01-2019,36.672501,36.695,34.224998,34.9575,34.689014,78601600
09-01-2019,35.474998,36.122501,34.965,35.645,35.371239,61726000
10-01-2019,35.450001,36.395,34.84,36.307499,36.028652,52315600
11-01-2019,36.0825,37.4375,35.802502,37.2075,36.921734,87476400
14-01-2019,36.68,37.865002,36.442501,37.610001,37.321144,73016800
15-01-2019,37.939999,38.337502,37.282501,37.467499,37.179737,61701200
16-01-2019,37.7425,38.075001,37.154999,37.209999,36.924217,47010400
17-01-2019,36.877499,38.3325,36.602501,37.93,37.638683,49343600
18-01-2019,38.432499,39.494999,37.912498,39.232498,38.931183,65133600
22-01-2019,38.927502,39.044998,36.887501,37.192501,36.906849,66155200
23-01-2019,37.75,38.645,37.0075,37.322498,37.035843,59102000
24-01-2019,38.174999,39.637501,38.127499,39.459999,39.15694,70897200
25-01-2019,38.860001,40.220001,37.825001,40.037498,39.730007,115457200
28-01-2019,34.137501,35.41,32.75,34.502499,34.237514,251152800
29-01-2019,34.037498,34.525002,32.752499,32.900002,32.647316,115393200
30-01-2019,33.6675,34.4925,32.865002,34.3475,34.083698,97422800
31-01-2019,34.314999,36.297501,34.095001,35.9375,35.661491,84285200
01-02-2019,36.125,36.697498,35.645,36.182499,35.90461,62504800
04-02-2019,36.342499,37.669998,36.119999,37.294998,37.00856,52859200
05-02-2019,37.415001,37.857498,37.075001,37.487499,37.199589,54242400
06-02-2019,37.822498,38.900002,37.767502,38.25,37.95623,70246400
07-02-2019,37.782501,37.805,36.422501,36.855,36.571941,63712000
08-02-2019,36.177502,37.150002,36.032501,37.0425,36.757992,46160400
11-02-2019,36.5975,37.145,36.125,36.612499,36.331303,49518000
12-02-2019,37,37.950001,36.855,37.7925,37.502239,59106000
13-02-2019,38.09,38.9575,37.952499,38.220001,37.926464,60537200
14-02-2019,38.209999,38.9175,37.775002,38.6325,38.335796,82726400
15-02-2019,40.737499,40.967499,39.105,39.334999,39.032898,151674800
19-02-2019,39.227501,39.9725,39.035,39.16,38.859238,55189200
20-02-2019,39.455002,40.314999,39.342499,39.637501,39.333073,54098800
21-02-2019,39.764999,40.012501,38.794998,38.942501,38.64341,44854800
22-02-2019,39.465,39.987499,39.327499,39.797501,39.491852,40174000
25-02-2019,40.639999,41.32,39.584999,39.672501,39.367802,65602000
26-02-2019,39.625,40.189999,38.9375,39.275002,38.973362,48846400
27-02-2019,39.130001,39.397499,38.2775,38.852501,38.5541,50025600
28-02-2019,38.75,38.974998,38.34,38.564999,38.308247,32494400
01-03-2019,39.067501,39.537498,38.48,39.112499,38.852108,35718800
04-03-2019,39.5,39.73,38.625,39.195,38.934055,40999200
05-03-2019,39.037498,39.514999,38.490002,39.130001,38.869488,36292400
06-03-2019,39.040001,39.125,37.985001,38.012501,37.759426,40352400
07-03-2019,37.775002,37.872501,36.849998,37.314999,37.066578,45010400
08-03-2019,36.415001,37.767502,36.200001,37.66,37.409279,42241600
11-03-2019,37.897499,40.514999,37.422501,40.285,40.016796,85972800
12-03-2019,40.564999,41.0975,39.797501,40.630001,40.359505,57957600
13-03-2019,41.0075,42.450001,40.932499,42.154999,41.874348,76890000
14-03-2019,42.247501,42.3675,41.3125,41.389999,41.114437,51938400
15-03-2019,41.825001,42.8825,41.790001,42.452499,42.169868,66148400
18-03-2019,42.77,43.3125,41.965,42.237499,41.956299,48699200
19-03-2019,43.189999,44.375,43.02,43.927502,43.635048,85497200
20-03-2019,44.220001,44.7575,43.25,43.599998,43.309734,71914800
21-03-2019,43.8325,46.25,43.782501,45.985001,45.678848,82431200
22-03-2019,45.709999,46.200001,44.235001,44.375,44.079571,74764400
25-03-2019,43.965,44.612499,42.7775,43.445,43.155769,52521200
26-03-2019,44.872501,45.4375,43.650002,44.217499,43.923111,70350800
27-03-2019,44.474998,44.942501,43.424999,44.125,43.83123,47437200
28-03-2019,44.387501,44.974998,43.7775,44.3125,44.017479,48026400
29-03-2019,44.985001,45.134998,44.477501,44.889999,44.591141,45689600
01-04-2019,45.814999,45.875,45.092499,45.57,45.266621,48382400
02-04-2019,45.8125,46.197498,45.380001,45.75,45.445415,44092000
03-04-2019,46.25,47.75,46.200001,47.154999,46.841057,78350400
04-04-2019,47,47.4925,46.432499,47.064999,46.751656,45737600
05-04-2019,47.5,47.912498,47.1325,47.737499,47.419685,48174400
08-04-2019,47.43,48.200001,47.1875,47.947498,47.628281,42419200
09-04-2019,47.610001,47.7225,46.889999,47.314999,46.999996,43997200
10-04-2019,47.307499,48.285,47.262501,48.025002,47.705265,44477200
11-04-2019,48.049999,48.3675,47.387501,47.884998,47.5662,37460000
12-04-2019,48.275002,48.314999,47.415001,47.502499,47.186245,47170800
15-04-2019,47.424999,47.474998,45.775002,46.174999,45.867584,44009200
16-04-2019,46.57,47.2425,46.240002,47.052502,46.739239,39496400
17-04-2019,47.404999,47.615002,46.5975,46.822498,46.510773,35100400
18-04-2019,46.889999,47.232498,46.294998,46.575001,46.264923,38098800
22-04-2019,46.337502,47.275002,46.02,47.1175,46.80381,27993600
23-04-2019,47.25,47.982498,47.1525,47.6675,47.350143,34685600
24-04-2019,47.772499,48.202499,47.16,47.7925,47.474319,31820400
25-04-2019,47.387501,47.612499,45.924999,46.727501,46.416405,49929600
26-04-2019,45.177502,45.2225,43.325001,44.522499,44.226093,86898800
29-04-2019,44.602501,45.112499,43.875,44.8325,44.534016,39192000
30-04-2019,44.5075,45.5075,44.314999,45.25,44.948742,36292000
01-05-2019,45.7775,46.202499,45.115002,45.1175,44.817127,35428000
02-05-2019,45.215,46.217499,44.779999,45.797501,45.492611,39468400
03-05-2019,45.8825,45.982498,45.1325,45.752499,45.447899,33682400
06-05-2019,43.875,45.084999,43.5,44.962502,44.663147,42217600
07-05-2019,44.474998,44.474998,42.7925,43.2775,42.989372,55522000
08-05-2019,43,44.287498,42.880001,43.48,43.190529,41916800
09-05-2019,42.785,42.8825,41.349998,42.547501,42.264233,66024800
10-05-2019,42.237499,42.897499,41,42.205002,41.924019,56950000
13-05-2019,40.875,41.107498,39.452499,39.612499,39.348774,65691200
14-05-2019,40.012501,40.865002,39.622501,40.509998,40.240299,52488000
15-05-2019,39.950001,40.262501,39.352501,39.895,39.629395,50232000
16-05-2019,39.84,40.477501,39.412498,40.047501,39.78088,78108800
17-05-2019,39.625,40.927502,38.735001,39.1325,38.871975,102206800
20-05-2019,38.137501,38.692501,37.6875,37.9375,37.684929,57206400
21-05-2019,38.549999,38.924999,38.16,38.764999,38.506924,36184800
22-05-2019,38.375,38.637501,37.939999,38.049999,37.79668,32586800
23-05-2019,37.422501,37.422501,36.227501,36.830002,36.584812,59184400
24-05-2019,37.02,37.375,36.220001,36.287498,36.04591,35758400
28-05-2019,36.465,36.794998,35.8125,35.8325,35.593937,42835600
29-05-2019,35.352501,35.705002,34.735001,35.084999,34.851414,55980000
30-05-2019,35.077499,35.4375,34.392502,34.7775,34.585392,39430000
31-05-2019,34.285,34.962502,33.8475,33.865002,33.677948,38972000
03-06-2019,33.977501,34.3675,33.150002,33.445,33.260262,47864400
04-06-2019,34.09,35.802502,33.8675,35.75,35.552521,64183600
05-06-2019,36.4925,36.547501,34.955002,35.32,35.124897,51161600
06-06-2019,35.362499,36.192501,35.337502,35.945,35.746452,40814000
07-06-2019,36.005001,36.720001,35.8125,36.375,36.174072,34885600
10-06-2019,36.939999,37.797501,36.939999,37.107498,36.902523,40278000
11-06-2019,37.709999,38.09,37.290001,37.6875,37.479321,38387200
12-06-2019,37.25,37.3125,36.397499,36.549999,36.348103,35889200
13-06-2019,36.772499,37.25,36.595001,37.064999,36.860256,30808000
14-06-2019,36.127499,36.372501,35.709999,36.16,35.960258,39442800
17-06-2019,36.142502,36.630001,35.912498,36.2575,36.057228,27604000
18-06-2019,36.875,38.7775,36.764999,38.220001,38.008884,58192000
19-06-2019,38.575001,38.689999,38.017502,38.279999,38.068546,33164400
20-06-2019,39.192501,39.3325,38.380001,38.525002,38.312195,35016800
21-06-2019,38.375,38.869999,37.875,37.939999,37.730423,43442800
24-06-2019,38.154999,38.462502,37.68,38.165001,37.954182,28294800
25-06-2019,38.215,38.970001,37.842499,37.869999,37.660812,31186800
26-06-2019,39.1525,40.43,39.022499,39.814999,39.595066,58407200
27-06-2019,40.677502,41,40.314999,40.807499,40.582081,44544000
28-06-2019,41.25,41.342499,40.587502,41.057499,40.830704,39766800
01-07-2019,43.142502,43.487499,41.165001,41.5425,41.313034,70975600
02-07-2019,41.375,41.587502,40.424999,40.557499,40.333477,40022800
03-07-2019,40.7925,40.849998,40.084999,40.6875,40.462749,24663600
05-07-2019,40.099998,40.145,39.419998,40.057499,39.836235,39655200
08-07-2019,39.4575,39.647499,39,39.302502,39.085407,32978800
